turnir,leto,podlaga,st_iger,zmagovalec,porazenec
1,1997,Hard,35,563,653
1,1997,Hard,24,646,4
1,1997,Hard,20,563,61
1,1997,Hard,22,646,645
1,1997,Hard,33,4,649
1,1997,Hard,18,653,562
1,1997,Hard,19,645,529
1,1997,Hard,22,563,68
1,1997,Hard,29,61,644
1,1997,Hard,18,4,654
1,1997,Hard,29,646,57
1,1997,Hard,18,649,611
1,1997,Hard,21,562,627
1,1997,Hard,16,653,15
1,1997,Hard,18,653,626
1,1997,Hard,14,529,119
1,1997,Hard,28,611,655
1,1997,Hard,36,563,640
1,1997,Hard,17,61,58
1,1997,Hard,30,654,36
1,1997,Hard,20,562,605
1,1997,Hard,19,57,26
1,1997,Hard,19,649,587
1,1997,Hard,27,15,621
1,1997,Hard,19,646,656
1,1997,Hard,23,644,88
1,1997,Hard,32,645,593
1,1997,Hard,19,68,657
1,1997,Hard,18,627,163
1,1998,Hard,31,658,549
1,1998,Hard,17,549,563
1,1998,Hard,26,658,659
1,1998,Hard,28,563,145
1,1998,Hard,21,659,630
1,1998,Hard,28,658,148
1,1998,Hard,32,549,660
1,1998,Hard,19,549,649
1,1998,Hard,18,630,107
1,1998,Hard,16,145,142
1,1998,Hard,31,563,661
1,1998,Hard,30,660,644
1,1998,Hard,19,659,604
1,1998,Hard,30,658,529
1,1998,Hard,15,148,36
1,1998,Hard,18,649,628
1,1998,Hard,25,107,621
1,1998,Hard,20,529,114
1,1998,Hard,26,142,109
1,1998,Hard,31,563,635
1,1998,Hard,29,148,647
1,1998,Hard,21,644,15
1,1998,Hard,31,604,105
1,1998,Hard,28,659,113
1,1998,Hard,25,36,40
1,1998,Hard,18,660,656
1,1998,Hard,19,145,662
1,1998,Hard,20,658,646
1,1998,Hard,30,661,119
1,1998,Hard,18,630,663
1,1998,Hard,17,549,87
1,1999,Hard,25,600,658
1,1999,Hard,21,600,646
1,1999,Hard,16,658,549
1,1999,Hard,18,600,105
1,1999,Hard,17,549,15
1,1999,Hard,36,646,657
1,1999,Hard,28,658,36
1,1999,Hard,22,36,627
1,1999,Hard,17,600,654
1,1999,Hard,39,657,107
1,1999,Hard,17,549,546
1,1999,Hard,17,15,664
1,1999,Hard,22,646,665
1,1999,Hard,31,658,68
1,1999,Hard,15,105,96
1,1999,Hard,26,627,666
1,1999,Hard,19,600,529
1,1999,Hard,17,107,145
1,1999,Hard,28,549,124
1,1999,Hard,27,15,148
1,1999,Hard,22,665,667
1,1999,Hard,29,658,647
1,1999,Hard,21,105,103
1,1999,Hard,31,36,114
1,1999,Hard,14,646,668
1,1999,Hard,15,96,669
1,1999,Hard,18,68,670
1,1999,Hard,18,664,653
1,1999,Hard,31,546,563
1,1999,Hard,25,654,671
1,2000,Hard,26,658,600
1,2000,Hard,25,600,142
1,2000,Hard,26,658,660
1,2000,Hard,25,600,667
1,2000,Hard,16,660,672
1,2000,Hard,19,142,92
1,2000,Hard,16,658,549
1,2000,Hard,23,600,673
1,2000,Hard,27,672,674
1,2000,Hard,22,142,119
1,2000,Hard,14,658,675
1,2000,Hard,30,667,676
1,2000,Hard,23,660,36
1,2000,Hard,26,92,677
1,2000,Hard,29,549,678
1,2000,Hard,19,600,679
1,2000,Hard,23,672,680
1,2000,Hard,20,142,646
1,2000,Hard,16,549,105
1,2000,Hard,16,92,148
1,2000,Hard,24,658,529
1,2000,Hard,15,667,670
1,2000,Hard,34,660,681
1,2000,Hard,18,36,682
1,2000,Hard,17,673,661
1,2000,Hard,35,119,563
1,2000,Hard,32,676,683
1,2000,Hard,36,674,657
1,2000,Hard,27,675,684
1,2000,Hard,26,677,546
1,2000,Hard,28,678,685
1,2001,Hard,16,139,126
1,2001,Hard,29,126,672
1,2001,Hard,23,139,549
1,2001,Hard,23,139,658
1,2001,Hard,35,672,644
1,2001,Hard,34,126,682
1,2001,Hard,19,549,92
1,2001,Hard,29,658,686
1,2001,Hard,17,672,4
1,2001,Hard,16,126,679
1,2001,Hard,21,139,102
1,2001,Hard,31,682,664
1,2001,Hard,21,644,678
1,2001,Hard,34,92,136
1,2001,Hard,16,549,685
1,2001,Hard,19,658,683
1,2001,Hard,21,672,631
1,2001,Hard,28,679,40
1,2001,Hard,17,549,667
1,2001,Hard,18,139,687
1,2001,Hard,16,664,668
1,2001,Hard,21,644,73
1,2001,Hard,32,136,670
1,2001,Hard,18,685,688
1,2001,Hard,20,682,113
1,2001,Hard,25,102,689
1,2001,Hard,17,92,137
1,2001,Hard,18,126,690
1,2001,Hard,19,686,563
1,2001,Hard,22,4,691
1,2001,Hard,23,678,692
1,2002,Hard,32,672,693
1,2002,Hard,30,672,92
1,2002,Hard,17,693,131
1,2002,Hard,20,672,631
1,2002,Hard,28,92,600
1,2002,Hard,5,131,682
1,2002,Hard,26,693,615
1,2002,Hard,13,672,621
1,2002,Hard,27,600,145
1,2002,Hard,24,131,694
1,2002,Hard,15,693,695
1,2002,Hard,26,631,646
1,2002,Hard,22,682,126
1,2002,Hard,20,615,696
1,2002,Hard,28,92,115
1,2002,Hard,28,672,119
1,2002,Hard,15,615,561
1,2002,Hard,30,600,153
1,2002,Hard,17,131,697
1,2002,Hard,22,695,698
1,2002,Hard,19,631,125
1,2002,Hard,26,92,699
1,2002,Hard,32,682,150
1,2002,Hard,16,621,700
1,2002,Hard,15,115,90
1,2002,Hard,16,646,84
1,2002,Hard,27,145,683
1,2002,Hard,15,696,641
1,2002,Hard,16,126,147
1,2002,Hard,19,694,670
1,2003,Hard,21,702,703
1,2003,Hard,15,702,671
1,2003,Hard,32,703,613
1,2003,Hard,20,702,111
1,2003,Hard,19,703,92
1,2003,Hard,16,613,704
1,2003,Hard,23,671,127
1,2003,Hard,22,127,705
1,2003,Hard,33,702,682
1,2003,Hard,20,111,706
1,2003,Hard,19,92,162
1,2003,Hard,21,704,148
1,2003,Hard,19,613,97
1,2003,Hard,16,703,707
1,2003,Hard,17,671,698
1,2003,Hard,21,97,641
1,2003,Hard,21,705,193
1,2003,Hard,28,703,600
1,2003,Hard,19,682,708
1,2003,Hard,17,111,709
1,2003,Hard,16,92,277
1,2003,Hard,30,671,710
1,2003,Hard,27,148,711
1,2003,Hard,21,702,712
1,2003,Hard,19,127,713
1,2003,Hard,28,162,124
1,2003,Hard,26,698,147
1,2003,Hard,23,613,646
1,2003,Hard,30,707,168
1,2003,Hard,24,704,714
1,2003,Hard,19,706,184
1,2004,Hard,16,105,696
1,2004,Hard,21,696,715
1,2004,Hard,18,105,306
1,2004,Hard,18,696,148
1,2004,Hard,21,715,644
1,2004,Hard,20,306,711
1,2004,Hard,23,105,716
1,2004,Hard,32,148,683
1,2004,Hard,19,644,679
1,2004,Hard,25,715,713
1,2004,Hard,23,306,100
1,2004,Hard,17,105,92
1,2004,Hard,16,696,77
1,2004,Hard,17,711,690
1,2004,Hard,16,716,631
1,2004,Hard,13,711,641
1,2004,Hard,21,148,277
1,2004,Hard,17,679,230
1,2004,Hard,19,716,717
1,2004,Hard,17,715,134
1,2004,Hard,35,306,718
1,2004,Hard,35,92,719
1,2004,Hard,19,77,712
1,2004,Hard,38,683,290
1,2004,Hard,16,713,704
1,2004,Hard,17,105,720
1,2004,Hard,16,644,136
1,2004,Hard,17,696,721
1,2004,Hard,18,631,247
1,2004,Hard,14,100,135
1,2004,Hard,20,690,106
1,2005,Hard,21,722,715
1,2005,Hard,20,722,710
1,2005,Hard,14,715,115
1,2005,Hard,22,715,658
1,2005,Hard,26,722,600
1,2005,Hard,38,710,647
1,2005,Hard,33,115,277
1,2005,Hard,17,658,151
1,2005,Hard,35,722,102
1,2005,Hard,19,647,716
1,2005,Hard,24,115,674
1,2005,Hard,25,715,720
1,2005,Hard,15,710,723
1,2005,Hard,18,600,261
1,2005,Hard,18,277,724
1,2005,Hard,22,658,679
1,2005,Hard,18,722,725
1,2005,Hard,27,647,695
1,2005,Hard,14,115,113
1,2005,Hard,23,715,717
1,2005,Hard,19,723,726
1,2005,Hard,31,261,683
1,2005,Hard,29,277,727
1,2005,Hard,19,720,190
1,2005,Hard,32,151,306
1,2005,Hard,29,724,711
1,2005,Hard,16,600,690
1,2005,Hard,23,674,728
1,2005,Hard,21,102,92
1,2005,Hard,25,710,127
1,2005,Hard,21,716,681
1,2006,Hard,19,184,102
1,2006,Hard,18,184,105
1,2006,Hard,16,102,727
1,2006,Hard,21,105,621
1,2006,Hard,17,727,726
1,2006,Hard,31,184,306
1,2006,Hard,13,102,729
1,2006,Hard,27,726,658
1,2006,Hard,26,105,693
1,2006,Hard,31,184,208
1,2006,Hard,31,102,719
1,2006,Hard,28,729,730
1,2006,Hard,30,727,288
1,2006,Hard,25,306,261
1,2006,Hard,31,621,290
1,2006,Hard,28,658,731
1,2006,Hard,21,105,732
1,2006,Hard,22,208,277
1,2006,Hard,14,719,679
1,2006,Hard,18,730,92
1,2006,Hard,33,727,151
1,2006,Hard,21,306,694
1,2006,Hard,25,290,115
1,2006,Hard,33,621,733
1,2006,Hard,19,726,734
1,2006,Hard,22,102,237
1,2006,Hard,18,261,173
1,2006,Hard,23,288,203
1,2006,Hard,29,693,148
1,2006,Hard,20,729,181
1,2006,Hard,13,184,696
1,2007,Hard,32,735,734
1,2007,Hard,17,735,722
1,2007,Hard,33,734,188
1,2007,Hard,22,735,685
1,2007,Hard,29,734,162
1,2007,Hard,14,188,736
1,2007,Hard,22,722,148
1,2008,Hard,19,696,306
1,2008,Hard,18,306,743
1,2008,Hard,22,696,744
1,2008,Hard,18,743,658
1,2008,Hard,27,744,694
1,2008,Hard,39,306,148
1,2008,Hard,23,696,318
1,2008,Hard,16,658,140
1,2008,Hard,29,694,734
1,2008,Hard,17,306,737
1,2008,Hard,17,743,289
1,2008,Hard,20,318,150
1,2008,Hard,22,696,738
1,2008,Hard,30,744,233
1,2008,Hard,21,148,312
1,2008,Hard,16,658,235
1,2008,Hard,25,694,720
1,2008,Hard,18,306,745
1,2008,Hard,22,696,263
1,2008,Hard,20,744,723
1,2008,Hard,31,743,230
1,2008,Hard,18,150,188
1,2008,Hard,26,148,667
1,2008,Hard,22,140,304
1,2008,Hard,27,318,746
1,2008,Hard,21,737,278
1,2008,Hard,25,734,270
1,2008,Hard,31,289,747
1,2008,Hard,21,738,688
1,2008,Hard,22,233,748
1,2008,Hard,18,312,261
2,1991,Clay,46,591,18
2,1991,Clay,22,591,629
2,1991,Clay,28,18,564
2,1991,Clay,29,629,20
2,1991,Clay,31,591,578
2,1991,Clay,17,18,0
2,1991,Clay,14,564,605
2,1991,Clay,22,564,122
2,1991,Clay,20,629,612
2,1991,Clay,24,591,1043
2,1991,Clay,32,578,993
2,1991,Clay,30,18,5
2,1991,Clay,28,605,1041
2,1991,Clay,29,20,595
2,1991,Clay,27,0,1030
2,1991,Clay,20,122,1032
2,1991,Clay,28,629,1023
2,1991,Clay,18,0,562
2,1991,Clay,26,591,53
2,1991,Clay,22,993,603
2,1991,Clay,19,5,597
2,1991,Clay,32,595,1016
2,1991,Clay,16,1041,14
2,1991,Clay,14,18,570
2,1991,Clay,16,1030,120
2,1991,Clay,24,20,604
2,1991,Clay,25,605,42
2,1991,Clay,21,1043,8
2,1991,Clay,18,564,585
2,1991,Clay,20,612,1044
2,1992,Clay,37,629,18
2,1992,Clay,18,18,653
2,1992,Clay,16,629,590
2,1992,Clay,30,18,1045
2,1992,Clay,16,629,597
2,1992,Clay,16,590,604
2,1992,Clay,27,653,564
2,1992,Clay,29,18,595
2,1992,Clay,23,629,605
2,1992,Clay,14,653,45
2,1992,Clay,33,597,591
2,1992,Clay,17,590,555
2,1992,Clay,15,1045,1016
2,1992,Clay,23,564,58
2,1992,Clay,22,604,612
2,1992,Clay,18,612,1
2,1992,Clay,30,18,1043
2,1992,Clay,20,629,1012
2,1992,Clay,31,45,1046
2,1992,Clay,25,58,585
2,1992,Clay,18,591,619
2,1992,Clay,18,590,23
2,1992,Clay,15,1016,1047
2,1992,Clay,15,595,1048
2,1992,Clay,25,597,548
2,1992,Clay,26,605,1049
2,1992,Clay,17,564,1050
2,1992,Clay,22,555,1051
2,1992,Clay,21,604,997
2,1992,Clay,24,653,38
2,1992,Clay,30,1045,977
2,1993,Clay,24,1,591
2,1993,Clay,20,1,69
2,1993,Clay,27,591,119
2,1993,Clay,31,69,0
2,1993,Clay,22,1,562
2,1993,Clay,22,119,585
2,1993,Clay,28,591,53
2,1993,Clay,22,585,122
2,1993,Clay,16,0,1052
2,1993,Clay,28,69,625
2,1993,Clay,26,591,45
2,1993,Clay,18,1,590
2,1993,Clay,35,119,58
2,1993,Clay,20,562,597
2,1993,Clay,19,53,566
2,1993,Clay,19,122,572
2,1993,Clay,35,562,629
2,1993,Clay,14,0,20
2,1993,Clay,20,566,82
2,1993,Clay,16,625,42
2,1993,Clay,13,45,564
2,1993,Clay,31,590,1023
2,1993,Clay,18,58,10
2,1993,Clay,30,53,619
2,1993,Clay,30,1,19
2,1993,Clay,19,597,1053
2,1993,Clay,24,119,622
2,1993,Clay,22,591,555
2,1993,Clay,17,585,1054
2,1993,Clay,24,1052,8
2,1993,Clay,34,69,18
2,1994,Clay,35,629,119
2,1994,Clay,28,119,6
2,1994,Clay,28,629,153
2,1994,Clay,27,6,605
2,1994,Clay,28,119,36
2,1994,Clay,19,629,31
2,1994,Clay,18,153,650
2,1994,Clay,29,6,566
2,1994,Clay,23,153,69
2,1994,Clay,20,119,585
2,1994,Clay,34,36,1030
2,1994,Clay,24,31,52
2,1994,Clay,21,605,1055
2,1994,Clay,20,650,1056
2,1994,Clay,27,629,42
2,1994,Clay,18,6,18
2,1994,Clay,17,42,1
2,1994,Clay,20,69,1057
2,1994,Clay,24,585,597
2,1994,Clay,17,36,562
2,1994,Clay,30,650,45
2,1994,Clay,30,31,58
2,1994,Clay,31,605,695
2,1994,Clay,18,1030,1058
2,1994,Clay,24,119,604
2,1994,Clay,28,1055,59
2,1994,Clay,16,52,622
2,1994,Clay,30,629,555
2,1994,Clay,25,566,20
2,1994,Clay,17,153,1040
2,1994,Clay,20,1056,10
2,1995,Clay,32,153,604
2,1995,Clay,19,153,1
2,1995,Clay,36,604,31
2,1995,Clay,33,31,629
2,1995,Clay,21,1,42
2,1995,Clay,37,153,622
2,1995,Clay,27,604,57
2,1995,Clay,35,42,0
2,1995,Clay,23,31,6
2,1995,Clay,22,153,10
2,1995,Clay,25,629,1059
2,1995,Clay,19,1,52
2,1995,Clay,19,622,36
2,1995,Clay,25,604,45
2,1995,Clay,17,57,2
2,1995,Clay,19,0,589
2,1995,Clay,20,6,82
2,1995,Clay,20,57,40
2,1995,Clay,17,622,597
2,1995,Clay,18,10,645
2,1995,Clay,18,604,585
2,1995,Clay,28,629,109
2,1995,Clay,27,52,53
2,1995,Clay,34,45,62
2,1995,Clay,15,1,38
2,1995,Clay,19,36,1056
2,1995,Clay,22,42,695
2,1995,Clay,29,1059,1060
2,1995,Clay,22,2,58
2,1995,Clay,16,153,605
2,1996,Clay,26,53,104
2,1996,Clay,19,53,671
2,1996,Clay,30,104,1061
2,1996,Clay,19,53,73
2,1996,Clay,21,1061,129
2,1996,Clay,19,104,65
2,1996,Clay,25,671,36
2,1996,Clay,18,671,153
2,1996,Clay,38,104,62
2,1996,Clay,18,73,31
2,1996,Clay,35,1061,6
2,1996,Clay,14,129,558
2,1996,Clay,13,53,55
2,1996,Clay,15,65,57
2,1996,Clay,20,36,1
2,1996,Clay,20,153,78
2,1996,Clay,18,62,137
2,1996,Clay,16,73,1062
2,1996,Clay,27,6,42
2,1996,Clay,16,129,609
2,1996,Clay,22,53,109
2,1996,Clay,28,57,695
2,1996,Clay,17,1,35
2,1996,Clay,32,55,1063
2,1996,Clay,20,36,1064
2,1996,Clay,27,104,1053
2,1996,Clay,17,65,1065
2,1996,Clay,20,31,69
2,1996,Clay,20,1061,120
2,1996,Clay,18,671,1047
2,1996,Clay,26,558,88
2,1997,Clay,47,36,129
2,1997,Clay,19,129,142
2,1997,Clay,21,36,42
2,1997,Clay,19,129,53
2,1997,Clay,22,142,109
2,1997,Clay,19,42,69
2,1997,Clay,28,36,1062
2,1997,Clay,19,129,94
2,1997,Clay,20,142,591
2,1997,Clay,33,69,65
2,1997,Clay,25,36,131
2,1997,Clay,25,53,85
2,1997,Clay,24,42,93
2,1997,Clay,22,109,638
2,1997,Clay,19,1062,1061
2,1997,Clay,20,129,733
2,1997,Clay,19,1061,62
2,1997,Clay,20,93,6
2,1997,Clay,25,142,105
2,1997,Clay,29,638,57
2,1997,Clay,32,69,1046
2,1997,Clay,28,131,52
2,1997,Clay,21,53,571
2,1997,Clay,22,85,88
2,1997,Clay,16,36,1054
2,1997,Clay,29,42,58
2,1997,Clay,21,65,92
2,1997,Clay,18,591,695
2,1997,Clay,20,109,605
2,1997,Clay,19,1062,1053
2,1997,Clay,22,94,585
2,1998,Clay,36,142,119
2,1998,Clay,28,119,645
2,1998,Clay,22,142,111
2,1998,Clay,15,645,105
2,1998,Clay,19,119,671
2,1998,Clay,34,111,36
2,1998,Clay,18,142,88
2,1998,Clay,21,645,1066
2,1998,Clay,26,671,591
2,1998,Clay,19,119,1061
2,1998,Clay,15,105,123
2,1998,Clay,20,36,706
2,1998,Clay,25,88,100
2,1998,Clay,16,142,68
2,1998,Clay,20,111,87
2,1998,Clay,30,645,1067
2,1998,Clay,21,111,73
2,1998,Clay,19,591,52
2,1998,Clay,29,88,644
2,1998,Clay,17,68,40
2,1998,Clay,19,119,664
2,1998,Clay,21,105,1053
2,1998,Clay,20,36,103
2,1998,Clay,20,1066,1068
2,1998,Clay,27,87,1069
2,1998,Clay,19,142,131
2,1998,Clay,29,123,585
2,1998,Clay,33,100,112
2,1998,Clay,32,1061,57
2,1998,Clay,21,706,1062
2,1998,Clay,22,671,97
2,1999,Clay,15,104,111
2,1999,Clay,33,111,77
2,1999,Clay,17,104,1067
2,1999,Clay,29,77,131
2,1999,Clay,22,111,591
2,1999,Clay,18,104,52
2,1999,Clay,29,1067,124
2,1999,Clay,21,77,109
2,1999,Clay,22,111,97
2,1999,Clay,22,52,123
2,1999,Clay,21,104,93
2,1999,Clay,17,131,655
2,1999,Clay,23,1067,117
2,1999,Clay,21,124,664
2,1999,Clay,25,591,671
2,1999,Clay,17,124,105
2,1999,Clay,17,77,108
2,1999,Clay,32,111,690
2,1999,Clay,22,52,6
2,1999,Clay,36,671,142
2,1999,Clay,22,104,116
2,1999,Clay,21,655,585
2,1999,Clay,29,1067,1062
2,1999,Clay,23,93,4
2,1999,Clay,24,131,695
2,1999,Clay,27,117,113
2,1999,Clay,20,591,57
2,1999,Clay,23,664,699
2,1999,Clay,33,123,94
2,1999,Clay,19,109,1064
2,2000,Clay,42,591,690
2,2000,Clay,20,591,1070
2,2000,Clay,21,690,702
2,2000,Clay,25,591,126
2,2000,Clay,25,702,169
2,2000,Clay,32,1070,109
2,2000,Clay,23,690,112
2,2000,Clay,35,690,124
2,2000,Clay,22,591,1061
2,2000,Clay,26,112,119
2,2000,Clay,12,126,1071
2,2000,Clay,16,1070,671
2,2000,Clay,21,169,195
2,2000,Clay,25,702,604
2,2000,Clay,19,109,1072
2,2000,Clay,20,109,77
2,2000,Clay,30,702,111
2,2000,Clay,18,124,1073
2,2000,Clay,16,591,79
2,2000,Clay,17,119,1074
2,2000,Clay,22,126,42
2,2000,Clay,32,195,84
2,2000,Clay,20,671,121
2,2000,Clay,19,169,1050
2,2000,Clay,20,1072,684
2,2000,Clay,29,112,706
2,2000,Clay,14,1071,1075
2,2000,Clay,18,1070,120
2,2000,Clay,23,604,85
2,2000,Clay,27,690,661
2,2000,Clay,21,1061,683
2,2001,Clay,53,10,104
2,2001,Clay,20,10,695
2,2001,Clay,22,104,591
2,2001,Clay,21,10,1074
2,2001,Clay,23,695,710
2,2001,Clay,32,591,112
2,2001,Clay,35,104,115
2,2001,Clay,28,10,1076
2,2001,Clay,29,695,604
2,2001,Clay,28,112,1070
2,2001,Clay,17,104,1077
2,2001,Clay,22,591,87
2,2001,Clay,16,710,1078
2,2001,Clay,18,115,702
2,2001,Clay,20,1074,661
2,2001,Clay,20,115,667
2,2001,Clay,22,10,52
2,2001,Clay,19,695,136
2,2001,Clay,15,112,692
2,2001,Clay,30,1077,111
2,2001,Clay,25,591,1062
2,2001,Clay,34,710,130
2,2001,Clay,19,1074,697
2,2001,Clay,18,702,167
2,2001,Clay,20,104,1061
2,2001,Clay,32,1070,690
2,2001,Clay,23,661,1079
2,2001,Clay,16,1078,93
2,2001,Clay,19,87,1064
2,2001,Clay,24,1076,706
2,2001,Clay,36,604,84
2,2002,Clay,20,115,62
2,2002,Clay,32,62,117
2,2002,Clay,26,115,1062
2,2002,Clay,17,62,84
2,2002,Clay,22,115,680
2,2002,Clay,15,117,306
2,2002,Clay,20,1062,136
2,2002,Clay,28,62,706
2,2002,Clay,28,115,691
2,2002,Clay,23,117,140
2,2002,Clay,25,136,10
2,2002,Clay,20,306,142
2,2002,Clay,20,680,143
2,2002,Clay,17,84,1080
2,2002,Clay,19,1062,690
2,2002,Clay,26,62,99
2,2002,Clay,18,115,699
2,2002,Clay,21,117,702
2,2002,Clay,18,10,130
2,2002,Clay,19,306,712
2,2002,Clay,22,680,152
2,2002,Clay,22,1062,111
2,2002,Clay,18,84,710
2,2002,Clay,16,140,150
2,2002,Clay,32,691,1081
2,2002,Clay,5,142,578
2,2002,Clay,21,1080,604
2,2002,Clay,15,136,1082
2,2002,Clay,22,143,141
2,2002,Clay,29,690,1074
2,2002,Clay,27,706,1083
2,2003,Clay,31,126,690
2,2003,Clay,29,690,138
2,2003,Clay,13,126,134
2,2003,Clay,34,690,157
2,2003,Clay,20,126,1061
2,2003,Clay,31,134,161
2,2003,Clay,17,138,144
2,2003,Clay,14,157,115
2,2003,Clay,17,690,247
2,2003,Clay,16,126,84
2,2003,Clay,30,1061,97
2,2003,Clay,33,161,674
2,2003,Clay,24,144,1062
2,2003,Clay,20,134,136
2,2003,Clay,19,138,1084
2,2003,Clay,26,1084,706
2,2003,Clay,19,674,117
2,2003,Clay,16,115,103
2,2003,Clay,19,1062,94
2,2003,Clay,19,690,709
2,2003,Clay,33,126,131
2,2003,Clay,21,134,123
2,2003,Clay,10,97,1085
2,2003,Clay,14,161,1086
2,2003,Clay,27,144,671
2,2003,Clay,6,138,277
2,2003,Clay,18,157,53
2,2003,Clay,32,136,703
2,2003,Clay,31,84,1087
2,2003,Clay,14,1061,712
2,2003,Clay,20,247,149
2,2004,Clay,33,706,152
2,2004,Clay,31,706,126
2,2004,Clay,23,152,1061
2,2004,Clay,17,126,169
2,2004,Clay,21,152,231
2,2004,Clay,30,706,133
2,2004,Clay,18,1061,92
2,2004,Clay,23,126,690
2,2004,Clay,21,152,161
2,2004,Clay,34,706,1071
2,2004,Clay,26,133,674
2,2004,Clay,25,231,136
2,2004,Clay,33,92,237
2,2004,Clay,28,169,123
2,2004,Clay,14,1061,304
2,2004,Clay,19,126,703
2,2004,Clay,27,152,140
2,2004,Clay,15,304,134
2,2004,Clay,26,706,1088
2,2004,Clay,20,133,1089
2,2004,Clay,16,231,157
2,2004,Clay,16,92,1090
2,2004,Clay,15,169,138
2,2004,Clay,19,1071,578
2,2004,Clay,16,161,1076
2,2004,Clay,26,674,1064
2,2004,Clay,28,237,1062
2,2004,Clay,22,123,710
2,2004,Clay,21,136,143
2,2004,Clay,16,690,1091
2,2004,Clay,27,1061,132
2,2005,Clay,21,152,151
2,2005,Clay,15,152,133
2,2005,Clay,20,151,189
2,2005,Clay,33,189,103
2,2005,Clay,18,152,1092
2,2005,Clay,28,133,126
2,2005,Clay,20,151,1088
2,2005,Clay,16,103,87
2,2005,Clay,16,152,1093
2,2005,Clay,22,126,132
2,2005,Clay,20,1088,136
2,2005,Clay,23,151,230
2,2005,Clay,28,1092,690
2,2005,Clay,23,189,172
2,2005,Clay,16,133,112
2,2005,Clay,16,103,739
2,2005,Clay,15,152,703
2,2005,Clay,18,126,1091
2,2005,Clay,30,136,1094
2,2005,Clay,34,690,134
2,2005,Clay,22,230,1095
2,2005,Clay,22,172,161
2,2005,Clay,22,133,169
2,2005,Clay,22,1092,1096
2,2005,Clay,30,112,195
2,2005,Clay,27,151,720
2,2005,Clay,20,87,1097
2,2005,Clay,18,189,184
2,2005,Clay,6,1088,1061
2,2005,Clay,30,132,167
2,2005,Clay,16,1093,77
2,2008,Clay,28,138,748
2,2008,Clay,34,748,1098
2,2008,Clay,16,138,161
2,2008,Clay,17,1098,281
2,2008,Clay,14,138,140
2,2008,Clay,21,748,136
2,2008,Clay,20,161,200
2,2008,Clay,22,1098,1099
2,2008,Clay,19,140,302
2,2008,Clay,20,748,92
2,2008,Clay,20,200,216
2,2008,Clay,20,138,214
2,2008,Clay,16,281,199
2,2008,Clay,17,161,1100
2,2008,Clay,19,136,282
2,2008,Clay,18,138,703
2,2008,Clay,28,282,184
2,2008,Clay,19,199,1101
2,2008,Clay,8,1100,172
2,2008,Clay,20,214,1102
2,2008,Clay,22,1099,1103
2,2008,Clay,21,281,1104
2,2008,Clay,16,161,1105
2,2008,Clay,23,92,1106
2,2008,Clay,16,216,320
2,2008,Clay,20,136,1107
2,2008,Clay,28,302,706
2,2008,Clay,28,1107,712
2,2008,Clay,25,1101,1108
2,2008,Clay,23,1105,1109
2,2008,Clay,30,320,1110
2,2008,Clay,13,1108,1111
2,2008,Clay,31,1109,1112
2,2008,Clay,35,712,1113
3,1991,Hard,17,665,568
3,1991,Hard,25,665,1210
3,1991,Hard,19,568,595
3,1991,Hard,6,665,120
3,1991,Hard,20,1210,641
3,1991,Hard,20,595,1211
3,1991,Hard,34,568,555
3,1991,Hard,28,665,1212
3,1991,Hard,22,1210,584
3,1991,Hard,18,1211,546
3,1991,Hard,18,641,557
3,1991,Hard,32,595,532
3,1991,Hard,21,555,588
3,1991,Hard,28,120,483
3,1991,Hard,29,568,552
3,1991,Hard,15,665,1004
3,1991,Hard,28,552,1156
3,1991,Hard,28,1210,1043
3,1991,Hard,30,1211,1188
3,1991,Hard,22,641,587
3,1991,Hard,16,595,966
3,1991,Hard,17,588,490
3,1991,Hard,29,120,1114
3,1991,Hard,33,532,551
3,1991,Hard,22,483,601
3,1991,Hard,35,1212,1206
3,1991,Hard,17,557,37
3,1991,Hard,25,584,1213
3,1991,Hard,18,555,4
3,1991,Hard,32,546,23
3,1991,Hard,16,568,597
3,1992,Hard,16,613,529
3,1992,Hard,32,613,114
3,1992,Hard,22,529,665
3,1992,Hard,33,114,650
3,1992,Hard,19,665,575
3,1992,Hard,29,613,583
3,1992,Hard,19,529,588
3,1992,Hard,18,114,69
3,1992,Hard,15,665,563
3,1992,Hard,20,583,1156
3,1992,Hard,18,529,1181
3,1992,Hard,20,613,1212
3,1992,Hard,20,575,1
3,1992,Hard,19,650,1214
3,1992,Hard,36,588,555
3,1992,Hard,18,114,1144
3,1992,Hard,31,665,558
3,1992,Hard,18,583,533
3,1992,Hard,19,1181,585
3,1992,Hard,35,555,1211
3,1992,Hard,27,613,490
3,1992,Hard,18,1,82
3,1992,Hard,33,650,1192
3,1992,Hard,30,1212,639
3,1992,Hard,19,588,45
3,1992,Hard,22,1214,0
3,1992,Hard,16,1156,1045
3,1992,Hard,30,69,1199
